Season,Race,Driver,Team,LapNumber,Stint,TyreLife,Compound,FreshTyre,LapTime,Position,LapTimeFuelCorrected
season2024,Monaco,ALB,Williams,18.0,2.0,17.0,HARD,True,80.042,9.0,81.032
season2024,Monaco,ALB,Williams,19.0,2.0,18.0,HARD,True,80.245,9.0,81.29
season2024,Monaco,ALB,Williams,20.0,2.0,19.0,HARD,True,80.36,9.0,81.46
season2024,Monaco,ALB,Williams,21.0,2.0,20.0,HARD,True,80.937,9.0,82.092
season2024,Monaco,ALB,Williams,22.0,2.0,21.0,HARD,True,80.542,9.0,81.752
season2024,Monaco,ALB,Williams,23.0,2.0,22.0,HARD,True,80.143,9.0,81.408
season2024,Monaco,ALB,Williams,24.0,2.0,23.0,HARD,True,80.517,9.0,81.83699999999999
season2024,Monaco,ALB,Williams,25.0,2.0,24.0,HARD,True,80.323,9.0,81.698
season2024,Monaco,ALB,Williams,26.0,2.0,25.0,HARD,True,80.463,9.0,81.893
season2024,Monaco,ALB,Williams,27.0,2.0,26.0,HARD,True,80.509,9.0,81.994
season2024,Monaco,ALB,Williams,28.0,2.0,27.0,HARD,True,79.51,9.0,81.05000000000001
season2024,Monaco,ALB,Williams,29.0,2.0,28.0,HARD,True,80.271,9.0,81.866
season2024,Monaco,ALB,Williams,30.0,2.0,29.0,HARD,True,81.439,9.0,83.089
season2024,Monaco,ALB,Williams,31.0,2.0,30.0,HARD,True,80.941,9.0,82.646
season2024,Monaco,ALB,Williams,32.0,2.0,31.0,HARD,True,80.148,9.0,81.908
season2024,Monaco,ALB,Williams,33.0,2.0,32.0,HARD,True,79.491,9.0,81.306
season2024,Monaco,ALB,Williams,34.0,2.0,33.0,HARD,True,79.134,9.0,81.004
season2024,Monaco,ALB,Williams,35.0,2.0,34.0,HARD,True,78.816,9.0,80.741
season2024,Monaco,ALB,Williams,36.0,2.0,35.0,HARD,True,81.628,9.0,83.608
season2024,Monaco,ALB,Williams,37.0,2.0,36.0,HARD,True,80.775,9.0,82.81
season2024,Monaco,ALB,Williams,38.0,2.0,37.0,HARD,True,80.314,9.0,82.404
season2024,Monaco,ALB,Williams,39.0,2.0,38.0,HARD,True,80.389,9.0,82.53399999999999
season2024,Monaco,ALB,Williams,40.0,2.0,39.0,HARD,True,79.812,9.0,82.012
season2024,Monaco,ALB,Williams,41.0,2.0,40.0,HARD,True,79.329,9.0,81.58399999999999
season2024,Monaco,ALB,Williams,42.0,2.0,41.0,HARD,True,80.084,9.0,82.394
season2024,Monaco,ALB,Williams,43.0,2.0,42.0,HARD,True,79.496,9.0,81.86099999999999
season2024,Monaco,ALB,Williams,44.0,2.0,43.0,HARD,True,79.683,9.0,82.10300000000001
season2024,Monaco,ALB,Williams,45.0,2.0,44.0,HARD,True,81.748,9.0,84.223
season2024,Monaco,ALB,Williams,46.0,2.0,45.0,HARD,True,80.594,9.0,83.124
season2024,Monaco,ALB,Williams,47.0,2.0,46.0,HARD,True,80.462,9.0,83.047
season2024,Monaco,ALB,Williams,48.0,2.0,47.0,HARD,True,79.321,9.0,81.961
season2024,Monaco,ALB,Williams,49.0,2.0,48.0,HARD,True,79.378,9.0,82.073
season2024,Monaco,ALB,Williams,50.0,2.0,49.0,HARD,True,79.268,9.0,82.018
season2024,Monaco,ALB,Williams,51.0,2.0,50.0,HARD,True,78.863,9.0,81.668
season2024,Monaco,ALB,Williams,53.0,2.0,52.0,HARD,True,80.7,9.0,83.61500000000001
season2024,Monaco,ALB,Williams,54.0,2.0,53.0,HARD,True,83.647,9.0,86.617
season2024,Monaco,ALB,Williams,55.0,2.0,54.0,HARD,True,79.085,9.0,82.11
season2024,Monaco,ALB,Williams,56.0,2.0,55.0,HARD,True,78.796,9.0,81.876
season2024,Monaco,ALB,Williams,57.0,2.0,56.0,HARD,True,78.271,9.0,81.406
season2024,Monaco,ALB,Williams,58.0,2.0,57.0,HARD,True,78.69,9.0,81.88
season2024,Monaco,ALB,Williams,59.0,2.0,58.0,HARD,True,78.201,9.0,81.446
season2024,Monaco,ALB,Williams,60.0,2.0,59.0,HARD,True,79.533,9.0,82.833
season2024,Monaco,ALB,Williams,61.0,2.0,60.0,HARD,True,80.222,9.0,83.577
season2024,Monaco,ALB,Williams,62.0,2.0,61.0,HARD,True,79.506,9.0,82.916
season2024,Monaco,ALB,Williams,63.0,2.0,62.0,HARD,True,83.085,9.0,86.55
season2024,Monaco,ALB,Williams,64.0,2.0,63.0,HARD,True,77.911,9.0,81.431
season2024,Monaco,ALB,Williams,65.0,2.0,64.0,HARD,True,77.261,9.0,80.836
season2024,Monaco,ALB,Williams,66.0,2.0,65.0,HARD,True,78.003,9.0,81.633
season2024,Monaco,ALB,Williams,67.0,2.0,66.0,HARD,True,77.874,9.0,81.559
season2024,Monaco,ALB,Williams,68.0,2.0,67.0,HARD,True,78.385,9.0,82.125
season2024,Monaco,ALB,Williams,69.0,2.0,68.0,HARD,True,79.921,9.0,83.71600000000001
season2024,Monaco,ALB,Williams,70.0,2.0,69.0,HARD,True,79.37,9.0,83.22
season2024,Monaco,ALB,Williams,71.0,2.0,70.0,HARD,True,78.957,9.0,82.862
season2024,Monaco,ALB,Williams,72.0,2.0,71.0,HARD,True,78.165,9.0,82.125
season2024,Monaco,ALB,Williams,73.0,2.0,72.0,HARD,True,78.432,9.0,82.447
season2024,Monaco,ALB,Williams,74.0,2.0,73.0,HARD,True,78.014,9.0,82.084
season2024,Monaco,ALB,Williams,75.0,2.0,74.0,HARD,True,77.85,9.0,81.975
season2024,Monaco,ALB,Williams,76.0,2.0,75.0,HARD,True,77.279,9.0,81.459
season2024,Monaco,ALB,Williams,77.0,2.0,76.0,HARD,True,77.06,9.0,81.295
season2024,Monaco,GAS,Alpine,3.0,2.0,2.0,MEDIUM,True,88.269,10.0,88.43400000000001
